CategoryCode,ItemCode,DateID,DailySales,DOW,WOY,DOY
category_1,35584,2021-12-15,1,2,50,349
category_1,1047967,2021-12-01,29,2,48,335
category_2,836152,2021-10-24,2,6,42,297
category_1,59047,2021-12-02,2,3,48,336
category_1,1061638,2021-10-17,18,6,41,290
category_3,1081087,2021-11-25,3,3,47,329
category_4,1003147,2021-10-17,4,6,41,290
category_2,43630,2021-12-28,5,1,52,362
category_3,37861,2021-10-17,12,6,41,290
category_3,1081069,2022-01-31,1,0,5,31
category_1,35584,2022-01-31,1,0,5,31
category_2,1105027,2022-02-07,1,0,6,38
category_3,1081078,2021-12-02,12,3,48,336
category_2,87559,2021-10-24,5,6,42,297
category_2,130993,2021-10-17,2,6,41,290
category_2,815101,2021-11-25,3,3,47,329
category_2,99079,2021-10-16,2,5,41,289
category_1,371239,2022-01-31,1,0,5,31
category_4,753613,2021-10-24,1,6,42,297
category_1,1032532,2021-12-08,10,2,49,342
category_2,837943,2021-12-01,20,2,48,335
category_1,1061638,2021-10-16,19,5,41,289
category_3,7666,2021-12-15,21,2,50,349
category_1,35584,2021-10-17,1,6,41,290
category_3,7666,2021-12-28,10,1,52,362
category_2,1098493,2021-12-27,2,0,52,361
category_2,858886,2021-12-15,1,2,50,349
category_1,370195,2021-12-15,1,2,50,349
category_2,59749,2021-12-02,9,3,48,336
category_2,132028,2021-10-17,34,6,41,290
category_2,1071106,2021-11-25,7,3,47,329
category_4,1003147,2022-02-07,18,0,6,38
category_1,370195,2021-12-27,10,0,52,361
category_1,1047967,2021-12-15,3,2,50,349
category_2,216151,2021-12-02,4,3,48,336
category_2,172033,2021-12-15,3,2,50,349
category_1,42424,2022-02-07,4,0,6,38
category_2,1105009,2021-12-16,2,3,50,350
category_1,416212,2021-12-01,2,2,48,335
category_2,173617,2021-11-25,2,3,47,329
category_1,1077118,2021-12-28,3,1,52,362
category_3,7666,2021-12-16,79,3,50,350
category_2,837943,2021-11-10,11,2,45,314
category_3,1081087,2021-12-28,3,1,52,362
category_1,35584,2021-11-25,1,3,47,329
category_1,1090114,2021-12-01,1,2,48,335
category_4,1003192,2021-10-24,1,6,42,297
category_1,379249,2021-10-24,3,6,42,297
category_2,399220,2021-12-16,6,3,50,350
category_1,1044619,2022-01-31,4,0,5,31
category_3,1063600,2022-01-31,2,0,5,31
category_2,216151,2022-02-07,1,0,6,38
category_1,839356,2021-12-28,4,1,52,362
category_3,1097143,2022-01-31,41,0,5,31
category_2,1076920,2021-10-16,4,5,41,289
category_1,145978,2021-12-02,5,3,48,336
category_1,1058713,2021-12-28,4,1,52,362
category_3,1047130,2021-12-08,5,2,49,342
category_1,35449,2021-10-16,1,5,41,289
category_2,41830,2021-12-15,1,2,50,349
category_2,836125,2021-11-10,3,2,45,314
category_4,23200,2021-12-01,23,2,48,335
category_2,838456,2021-12-28,2,1,52,362
category_3,1081060,2021-11-25,30,3,47,329
category_2,174436,2021-12-02,7,3,48,336
category_3,893824,2021-12-01,5,2,48,335
category_1,1015621,2022-02-07,2,0,6,38
category_2,1090258,2022-01-31,4,0,5,31
category_1,839356,2021-11-25,2,3,47,329
category_2,111382,2021-11-10,1,2,45,314
category_3,131983,2021-10-16,6,5,41,289
category_1,1067119,2021-12-08,6,2,49,342
category_1,839374,2021-12-16,2,3,50,350
category_1,1044682,2021-10-24,3,6,42,297
category_2,1071106,2021-10-16,2,5,41,289
category_1,1032559,2021-12-28,2,1,52,362
category_2,110320,2021-12-15,8,2,50,349
category_2,59749,2021-12-28,16,1,52,362
category_2,132028,2021-12-08,19,2,49,342
category_1,35530,2021-12-28,2,1,52,362
category_4,1060909,2021-12-08,8,2,49,342
category_2,138742,2022-01-31,3,0,5,31
category_2,1076920,2021-12-08,3,2,49,342
category_2,43630,2021-11-25,5,3,47,329
category_1,1067119,2021-11-10,3,2,45,314
category_1,371239,2021-12-16,1,3,50,350
category_1,1061341,2021-12-02,2,3,48,336
category_1,17296,2021-10-17,33,6,41,290
category_2,110320,2021-11-25,7,3,47,329
category_3,131983,2021-12-01,7,2,48,335
category_1,1075651,2021-12-28,5,1,52,362
category_1,416212,2021-12-16,1,3,50,350
category_2,1076929,2021-12-28,10,1,52,362
category_4,1024810,2021-12-16,18,3,50,350
category_2,210868,2021-12-02,1,3,48,336
category_1,1061638,2021-12-27,7,0,52,361
category_2,87046,2021-10-16,2,5,41,289
category_2,117610,2021-12-16,24,3,50,350
category_1,17287,2021-12-08,15,2,49,342
category_2,1010068,2021-10-24,1,6,42,297
category_1,371104,2021-10-24,3,6,42,297
category_1,1090114,2021-10-16,3,5,41,289
category_2,1101571,2021-12-27,17,0,52,361
category_2,836125,2021-11-25,6,3,47,329
category_1,1085749,2021-10-24,5,6,42,297
category_1,1032550,2021-10-17,7,6,41,290
category_1,48940,2021-12-16,3,3,50,350
category_3,88450,2021-12-08,8,2,49,342
category_1,1081321,2021-11-25,2,3,47,329
category_1,1032559,2021-12-27,5,0,52,361
category_2,40759,2021-10-16,9,5,41,289
category_2,1070818,2021-11-25,2,3,47,329
category_3,88450,2022-01-31,16,0,5,31
category_1,1090114,2021-12-02,3,3,48,336
category_1,1056463,2021-10-24,7,6,42,297
category_2,815101,2022-01-31,2,0,5,31
category_1,124774,2021-12-16,6,3,50,350
category_2,216151,2021-10-17,2,6,41,290
category_2,1044502,2021-12-15,3,2,50,349
category_1,839356,2021-12-15,2,2,50,349
category_2,262384,2021-12-02,1,3,48,336
category_4,23200,2021-10-16,2,5,41,289
category_4,1024810,2021-12-28,7,1,52,362
category_2,877624,2021-10-24,6,6,42,297
category_1,1067128,2021-12-02,3,3,48,336
category_1,1049776,2021-12-01,1,2,48,335
category_2,117610,2021-11-10,4,2,45,314
category_3,1047130,2021-12-01,4,2,48,335
category_3,1097143,2022-02-07,16,0,6,38
category_1,1058713,2021-12-16,24,3,50,350
category_1,42496,2022-02-07,5,0,6,38
category_2,1010068,2021-12-28,3,1,52,362
category_2,111436,2021-12-28,3,1,52,362
category_1,1044691,2021-12-15,1,2,50,349
category_2,40759,2021-12-01,10,2,48,335
category_4,1003192,2021-12-27,1,0,52,361
category_2,20824,2021-12-08,15,2,49,342
category_2,50785,2021-10-24,6,6,42,297
category_3,1060630,2021-11-10,7,2,45,314
category_4,1060909,2021-12-02,13,3,48,336
category_2,1064473,2022-01-31,7,0,5,31
category_2,1098502,2022-01-31,2,0,5,31
category_1,1067119,2021-12-02,4,3,48,336
category_2,32245,2021-11-10,3,2,45,314
category_2,40759,2021-10-24,1,6,42,297
category_4,1003183,2021-10-16,3,5,41,289
category_2,30877,2022-02-07,12,0,6,38
category_1,1075651,2021-12-27,1,0,52,361
category_4,123307,2021-11-10,77,2,45,314
category_2,1064473,2021-10-16,7,5,41,289
category_2,1071124,2021-11-25,1,3,47,329
category_2,124954,2022-02-07,3,0,6,38
category_4,1074823,2021-10-16,96,5,41,289
category_2,39436,2021-10-24,3,6,42,297
category_1,370195,2021-12-08,1,2,49,342
category_1,1081339,2021-12-01,4,2,48,335
category_3,1066570,2021-12-27,17,0,52,361
category_2,1067074,2021-12-16,5,3,50,350
category_1,3418,2021-12-15,4,2,50,349
category_2,99079,2021-10-17,4,6,41,290
category_1,36898,2021-10-17,2,6,41,290
category_2,111436,2021-10-17,1,6,41,290
category_2,87559,2021-10-16,4,5,41,289
category_2,745945,2021-11-10,6,2,45,314
category_1,370195,2021-11-10,1,2,45,314
category_4,1003156,2021-11-25,5,3,47,329
category_3,169504,2021-10-24,72,6,42,297
category_1,3418,2021-11-25,17,3,47,329
category_2,1044502,2021-10-17,2,6,41,290
category_2,858886,2021-12-16,1,3,50,350
category_2,65788,2021-12-16,4,3,50,350
category_2,1067092,2021-12-08,9,2,49,342
category_1,1081321,2021-12-08,2,2,49,342
category_2,248272,2021-12-02,3,3,48,336
category_3,132334,2021-11-10,1,2,45,314
category_2,59749,2021-11-25,5,3,47,329
category_2,1071124,2022-01-31,1,0,5,31
category_1,1050046,2021-12-16,10,3,50,350
category_2,399220,2021-12-27,5,0,52,361
category_2,687616,2021-12-08,2,2,49,342
category_1,24136,2022-01-31,1,0,5,31
category_2,836152,2021-12-08,6,2,49,342
category_2,172033,2021-10-24,6,6,42,297
category_1,3418,2021-12-27,6,0,52,361
category_2,40759,2021-12-16,23,3,50,350
category_3,1047130,2021-12-16,16,3,50,350
category_1,1047967,2021-12-08,15,2,49,342
category_1,1032541,2021-10-24,10,6,42,297
category_1,86992,2021-12-27,14,0,52,361
category_2,1105018,2021-11-25,1,3,47,329
category_3,1090024,2022-01-31,5,0,5,31
category_1,1050046,2021-11-10,3,2,45,314
category_1,1054978,2021-10-17,21,6,41,290
category_3,16936,2021-12-01,3,2,48,335
category_1,1032532,2021-12-02,16,3,48,336
category_2,1090240,2021-12-27,2,0,52,361
category_3,1081069,2021-12-16,2,3,50,350
category_3,1066570,2021-10-24,4,6,42,297
category_1,755584,2021-12-16,2,3,50,350
category_3,16936,2021-11-10,2,2,45,314
category_2,124954,2021-12-08,2,2,49,342
category_2,173617,2021-10-16,6,5,41,289
category_1,145978,2021-10-17,1,6,41,290
category_1,1067128,2021-10-24,3,6,42,297
category_1,42424,2021-10-16,6,5,41,289
category_2,1070818,2021-12-08,2,2,49,342
category_1,1044619,2021-12-15,2,2,50,349
category_1,38518,2022-01-31,2,0,5,31
category_4,1082743,2021-10-16,1,5,41,289
category_2,138742,2021-10-16,4,5,41,289
category_2,399220,2021-12-02,6,3,48,336
category_4,1003156,2021-12-08,7,2,49,342
category_2,1092184,2021-12-28,8,1,52,362
category_1,1054978,2021-10-24,8,6,42,297
category_1,43738,2021-11-10,1,2,45,314
category_1,36898,2021-10-16,4,5,41,289
category_4,245581,2021-12-16,16,3,50,350
category_2,174436,2021-12-08,9,2,49,342
category_2,1098502,2021-12-15,2,2,50,349
category_4,1003156,2021-10-24,7,6,42,297
category_1,1044691,2021-11-10,3,2,45,314
category_2,9925,2021-12-27,2,0,52,361
category_2,1101562,2022-02-07,2,0,6,38
category_2,20824,2021-10-17,12,6,41,290
category_2,1090240,2021-12-16,6,3,50,350
category_1,1056463,2021-12-08,3,2,49,342
category_2,211309,2021-10-16,3,5,41,289
category_1,35530,2021-11-10,12,2,45,314
category_2,1098493,2021-11-10,2,2,45,314
category_1,17287,2022-01-31,7,0,5,31
category_2,687616,2021-12-16,5,3,50,350
category_4,23200,2021-10-24,1,6,42,297
category_2,117610,2021-12-01,1,2,48,335
category_2,877624,2021-12-08,5,2,49,342
category_1,755584,2022-02-07,2,0,6,38
category_1,145330,2021-10-17,13,6,41,290
category_1,1032532,2021-12-15,13,2,50,349
category_1,1044691,2021-12-08,4,2,49,342
category_3,397213,2022-01-31,1,0,5,31
category_3,169504,2021-12-02,60,3,48,336
category_2,1076938,2021-10-16,2,5,41,289
category_2,1098502,2021-10-17,2,6,41,290
category_1,59047,2021-12-27,2,0,52,361
category_2,1006090,2022-02-07,6,0,6,38
category_2,20824,2022-01-31,18,0,5,31
category_2,174436,2021-10-17,16,6,41,290
category_2,1101571,2022-01-31,1,0,5,31
category_4,753613,2021-12-15,4,2,50,349
category_3,1047130,2021-12-15,9,2,50,349
category_2,836152,2021-12-15,7,2,50,349
category_1,1068883,2021-12-08,1,2,49,342
category_2,40759,2022-01-31,9,0,5,31
category_1,1058713,2021-12-02,4,3,48,336
category_2,1090240,2022-02-07,2,0,6,38
category_2,836152,2021-12-28,5,1,52,362
category_2,172582,2021-12-16,5,3,50,350
category_4,872260,2022-01-31,2,0,5,31
category_1,1075651,2021-12-08,4,2,49,342
category_2,836152,2022-01-31,1,0,5,31
category_2,87559,2021-11-25,2,3,47,329
category_2,1067092,2021-12-15,29,2,50,349
category_4,123307,2021-10-16,71,5,41,289
category_1,1047967,2021-12-27,27,0,52,361
category_4,245581,2021-11-10,14,2,45,314
category_2,118033,2021-12-16,3,3,50,350
category_4,23200,2021-12-08,24,2,49,342
category_2,1006090,2021-12-16,5,3,50,350
category_2,1092184,2022-02-07,1,0,6,38
category_2,1026871,2022-02-07,2,0,6,38
category_4,1003183,2021-10-24,4,6,42,297
category_2,1026871,2021-12-16,1,3,50,350
category_4,1003156,2022-01-31,12,0,5,31
category_2,174436,2021-12-01,15,2,48,335
category_4,245581,2021-12-08,28,2,49,342
category_2,173617,2021-12-28,13,1,52,362
category_4,123307,2021-10-24,68,6,42,297
category_2,1071106,2021-10-24,1,6,42,297
category_1,124774,2021-12-15,1,2,50,349
category_2,87046,2021-12-16,1,3,50,350
category_2,172582,2021-12-02,1,3,48,336
category_1,35584,2021-11-10,1,2,45,314
category_2,838456,2021-10-24,1,6,42,297
category_1,48940,2021-12-15,2,2,50,349
category_2,111436,2021-11-25,1,3,47,329
category_1,1044619,2021-12-08,3,2,49,342
category_1,3418,2021-12-28,6,1,52,362
category_2,399220,2021-10-17,3,6,41,290
category_4,245581,2021-11-25,20,3,47,329
category_1,17287,2021-12-16,2,3,50,350
category_2,20824,2021-12-01,13,2,48,335
category_2,1090240,2021-12-15,6,2,50,349
category_1,1075651,2021-10-16,1,5,41,289
category_2,1067092,2022-02-07,18,0,6,38
category_2,65788,2021-12-01,1,2,48,335
category_3,88450,2021-10-24,19,6,42,297
category_2,39436,2021-12-28,4,1,52,362
category_1,142756,2021-12-27,4,0,52,361
category_1,1058713,2021-10-17,2,6,41,290
category_2,1090249,2021-12-27,4,0,52,361
category_2,267478,2021-11-25,1,3,47,329
category_4,1024810,2021-10-17,7,6,41,290
category_2,1006009,2021-10-16,6,5,41,289
category_2,1071115,2021-12-16,2,3,50,350
category_2,1026871,2021-10-16,3,5,41,289
category_2,59749,2022-01-31,3,0,5,31
category_2,43630,2021-10-17,5,6,41,290
category_4,836584,2021-11-10,4,2,45,314
category_3,1047130,2021-10-16,5,5,41,289
category_2,65788,2021-10-16,7,5,41,289
category_1,1061638,2021-12-01,6,2,48,335
category_1,1067128,2022-01-31,1,0,5,31
category_1,1044610,2021-12-16,2,3,50,350
category_1,17296,2021-12-08,47,2,49,342
category_2,1101553,2021-10-17,2,6,41,290
category_2,132028,2021-12-01,84,2,48,335
category_2,836125,2021-12-27,4,0,52,361
category_2,39436,2021-10-16,2,5,41,289
category_1,86992,2021-12-28,4,1,52,362
category_2,1070836,2021-12-28,2,1,52,362
category_3,1013335,2021-10-17,5,6,41,290
category_2,858886,2021-12-02,1,3,48,336
category_1,43738,2021-12-27,3,0,52,361
category_1,1067128,2021-12-16,1,3,50,350
category_2,132028,2021-12-02,29,3,48,336
category_4,753613,2021-12-27,8,0,52,361
category_4,1003192,2021-10-17,4,6,41,290
category_2,1006090,2021-12-02,4,3,48,336
category_2,172033,2021-10-16,2,5,41,289
category_2,23569,2021-12-01,2,2,48,335
category_2,132028,2021-10-24,19,6,42,297
category_1,145978,2021-12-15,6,2,50,349
category_3,37861,2021-11-10,11,2,45,314
category_2,174436,2021-10-16,9,5,41,289
category_2,225259,2021-12-01,6,2,48,335
category_2,59749,2021-12-15,10,2,50,349
category_3,1047130,2021-11-10,6,2,45,314
category_3,1101661,2021-11-25,10,3,47,329
category_2,1076929,2021-12-15,1,2,50,349
category_2,906586,2022-01-31,4,0,5,31
category_3,1081078,2021-12-16,1,3,50,350
category_2,9925,2021-12-02,3,3,48,336
category_3,37861,2021-12-15,13,2,50,349
category_4,123307,2021-12-01,54,2,48,335
category_2,399220,2021-11-25,5,3,47,329
category_2,65788,2021-11-25,2,3,47,329
category_2,1006099,2022-02-07,9,0,6,38
category_3,7666,2022-01-31,2,0,5,31
category_2,903976,2021-12-16,6,3,50,350
category_1,42424,2021-12-08,5,2,49,342
category_1,43657,2021-12-15,1,2,50,349
category_1,42496,2021-12-27,2,0,52,361
category_4,753613,2021-12-01,6,2,48,335
category_2,30877,2021-12-28,5,1,52,362
category_1,1085749,2021-11-25,3,3,47,329
category_1,42424,2021-12-15,5,2,50,349
category_1,119554,2021-11-10,10,2,45,314
category_2,41830,2021-10-17,2,6,41,290
category_2,1105027,2021-11-25,1,3,47,329
category_2,20824,2021-11-10,60,2,45,314
category_2,999403,2021-12-28,4,1,52,362
category_1,371239,2021-12-02,3,3,48,336
category_2,172582,2021-10-24,1,6,42,297
category_1,35530,2021-12-15,3,2,50,349
category_1,1058713,2021-10-16,7,5,41,289
category_1,1044610,2021-12-08,5,2,49,342
category_1,35449,2022-01-31,2,0,5,31
category_2,110320,2021-12-28,6,1,52,362
category_2,132028,2022-02-07,22,0,6,38
category_3,88450,2021-10-17,19,6,41,290
category_2,903976,2022-01-31,4,0,5,31
category_1,1047967,2021-12-28,2,1,52,362
category_2,87559,2021-12-02,2,3,48,336
category_2,1044502,2021-11-10,3,2,45,314
category_2,173617,2022-01-31,3,0,5,31
category_1,1049776,2021-11-25,3,3,47,329
category_4,1003147,2021-11-25,12,3,47,329
category_1,1044682,2021-12-08,9,2,49,342
category_1,37510,2021-10-16,1,5,41,289
category_2,1090240,2021-12-08,3,2,49,342
category_4,245581,2021-10-17,4,6,41,290
category_2,32245,2021-10-16,1,5,41,289
category_1,1032586,2021-11-25,1,3,47,329
category_2,1076929,2021-12-08,1,2,49,342
category_2,32245,2022-01-31,1,0,5,31
category_3,893824,2022-02-07,10,0,6,38
category_1,38518,2021-12-16,4,3,50,350
category_2,117610,2021-10-16,1,5,41,289
category_1,839356,2021-12-27,1,0,52,361
category_1,1068883,2022-01-31,2,0,5,31
category_2,41830,2022-01-31,4,0,5,31
category_2,837943,2021-12-02,16,3,48,336
category_2,1092184,2021-12-08,4,2,49,342
category_2,837943,2022-02-07,8,0,6,38
category_2,815101,2021-10-24,4,6,42,297
category_2,906586,2022-02-07,2,0,6,38
category_2,906586,2021-12-15,3,2,50,349
category_1,1032541,2021-11-10,2,2,45,314
category_2,172582,2021-11-25,2,3,47,329
category_3,1060630,2021-10-17,3,6,41,290
category_3,1101661,2021-11-10,3,2,45,314
category_1,3418,2022-01-31,22,0,5,31
category_1,119554,2021-10-16,5,5,41,289
category_2,20824,2021-12-16,27,3,50,350
category_2,110320,2022-01-31,7,0,5,31
category_2,865933,2021-12-08,2,2,49,342
category_2,9925,2021-11-10,2,2,45,314
category_4,753613,2021-11-10,1,2,45,314
category_4,1003183,2021-12-27,2,0,52,361
category_1,1085749,2021-12-28,2,1,52,362
category_4,1060909,2021-10-16,9,5,41,289
category_3,37861,2021-10-24,14,6,42,297
category_1,1047967,2021-10-24,15,6,42,297
category_4,1003156,2021-11-10,4,2,45,314
category_1,1090105,2021-10-16,2,5,41,289
category_1,43738,2021-12-02,4,3,48,336
category_2,99079,2021-12-27,1,0,52,361
category_2,1090258,2021-10-17,3,6,41,290
category_4,1082743,2021-11-25,1,3,47,329
category_2,110320,2021-12-08,11,2,49,342
category_2,836125,2021-12-16,3,3,50,350
category_1,1044682,2021-11-10,7,2,45,314
category_3,1097143,2021-10-17,12,6,41,290
category_2,210868,2021-12-28,1,1,52,362
category_1,379249,2021-12-02,10,3,48,336
category_1,1081321,2021-12-28,6,1,52,362
category_2,43630,2022-02-07,4,0,6,38
category_3,131983,2021-11-10,7,2,45,314
category_1,42496,2021-10-24,2,6,42,297
category_2,906586,2021-11-25,3,3,47,329
category_2,1070836,2021-11-25,5,3,47,329
category_2,1006009,2021-10-17,2,6,41,290
category_1,1049776,2021-12-16,13,3,50,350
category_4,1082743,2022-02-07,12,0,6,38
category_3,88450,2021-10-16,2,5,41,289
category_1,1032541,2022-02-07,3,0,6,38
category_3,1066570,2021-10-16,6,5,41,289
category_2,40759,2021-12-02,4,3,48,336
category_2,815101,2021-10-17,5,6,41,290
category_2,913561,2021-12-15,1,2,50,349
category_4,1003192,2022-02-07,14,0,6,38
category_1,1068883,2021-12-27,3,0,52,361
category_2,124954,2021-12-28,2,1,52,362
category_1,1047967,2021-11-25,11,3,47,329
category_2,173617,2021-12-01,5,2,48,335
category_2,225259,2021-10-24,3,6,42,297
category_1,1056463,2021-10-17,3,6,41,290
category_2,59749,2021-12-27,6,0,52,361
category_1,1054978,2022-01-31,8,0,5,31
category_3,1101661,2021-12-15,3,2,50,349
category_2,138742,2021-10-24,1,6,42,297
category_2,23569,2021-12-08,1,2,49,342
category_1,24136,2021-12-28,6,1,52,362
category_3,16936,2021-11-25,140,3,47,329
category_4,245581,2021-10-24,4,6,42,297
category_1,1032532,2021-10-16,9,5,41,289
category_3,132334,2021-10-24,4,6,42,297
category_4,836584,2021-10-17,35,6,41,290
category_1,38518,2021-12-08,3,2,49,342
category_2,59749,2021-10-16,9,5,41,289
category_1,3418,2021-12-08,6,2,49,342
category_1,17296,2021-12-15,51,2,50,349
category_1,145978,2021-12-27,4,0,52,361
category_1,1077118,2021-12-15,3,2,50,349
category_3,1081078,2021-10-24,1,6,42,297
category_1,755584,2021-12-02,2,3,48,336
category_2,838456,2021-11-10,1,2,45,314
category_3,1097143,2021-12-27,28,0,52,361
category_1,1047967,2021-10-17,29,6,41,290
category_1,1081321,2021-10-16,10,5,41,289
category_2,32245,2021-12-16,2,3,50,350
category_4,753613,2021-11-25,6,3,47,329
category_2,1067092,2021-11-10,13,2,45,314
category_3,1060630,2021-10-16,6,5,41,289
category_3,131983,2022-02-07,5,0,6,38
category_2,745945,2022-01-31,1,0,5,31
category_2,40759,2021-11-25,8,3,47,329
category_1,1054978,2021-12-15,3,2,50,349
category_2,838456,2021-12-02,5,3,48,336
category_2,1105027,2021-12-27,1,0,52,361
category_3,16936,2021-12-08,4,2,49,342
category_4,1003147,2021-12-15,5,2,50,349
category_2,20824,2021-12-28,12,1,52,362
category_1,1030948,2022-02-07,2,0,6,38
category_4,1003147,2021-10-16,5,5,41,289
category_1,17296,2021-11-25,85,3,47,329
category_1,59047,2021-11-10,1,2,45,314
category_1,1030948,2021-12-15,6,2,50,349
category_2,906586,2021-12-01,2,2,48,335
category_2,836152,2021-11-10,2,2,45,314
category_1,48940,2021-12-28,2,1,52,362
category_2,75886,2021-11-25,4,3,47,329
category_2,838456,2021-12-08,2,2,49,342
category_4,245581,2022-02-07,10,0,6,38
category_1,24136,2022-02-07,11,0,6,38
category_2,86974,2021-12-27,2,0,52,361
category_2,913561,2021-10-24,1,6,42,297
category_2,1090249,2021-12-16,1,3,50,350
category_1,1056463,2022-01-31,3,0,5,31
category_4,1074823,2021-10-17,64,6,41,290
category_2,216151,2022-01-31,5,0,5,31
